rule,label,affine,mle_mean,mle_sd,n_inf,samples,v_front_mean,v_front_sd,D_norm_mean,D_norm_sd,fill_mean,fill_sd,h_final_mean,r_final_mean,cone_grows
180370,B147/S568,False,1.517822,0.001387,0,10,0.984704,0.013825,0.315516,0.008040,0.325392,0.008990,6285.20,68.90,True
180484,B28/S568,False,1.396902,0.001764,0,10,0.851153,0.299602,0.211499,0.074728,0.236270,0.083190,4196.10,59.60,True
180530,B1458/S568,False,1.371236,0.001772,0,10,0.957767,0.008539,0.295379,0.011294,0.321865,0.013172,5931.40,66.90,True
180964,B2567/S0568,False,1.509651,0.000883,0,10,0.982771,0.011271,0.322471,0.006064,0.333808,0.005356,6453.90,68.90,True
181404,B2347/S1568,False,1.440514,0.002408,0,10,0.939070,0.015421,0.336468,0.006054,0.381348,0.010551,6774.30,65.70,True
182080,B68/S01568,False,0.024558,0.000906,0,10,0.034085,0.019432,0.000150,0.000107,0.072457,0.036061,2.30,2.10,False
182240,B5678/S01568,False,0.028897,0.007556,0,10,0.050316,0.030075,0.000346,0.000242,0.123216,0.086176,5.30,3.10,False
182320,B45/S2568,False,1.289718,0.164726,0,10,0.069793,0.045940,0.000306,0.000240,0.036924,0.025277,4.70,4.30,False
182540,B238/S2568,False,1.438559,0.001148,0,10,0.981428,0.013728,0.376029,0.005976,0.390408,0.008230,7518.50,68.50,True
182856,B36/S02568,False,1.625806,0.027099,0,10,0.259694,0.070485,0.001213,0.000448,0.020057,0.015114,18.60,16.00,True
183180,B2378/S02568,False,1.486728,0.001300,0,10,0.986338,0.012021,0.382951,0.005889,0.393734,0.012068,7655.90,69.10,True
183330,B15/S12568,False,1.327818,0.007282,0,10,0.930958,0.023927,0.276618,0.010579,0.319050,0.013190,5531.00,65.10,True
183506,B1467/S12568,False,1.724796,0.001267,0,10,1.000000,0.000000,0.433392,0.004894,0.433392,0.004894,8608.90,70.00,True
183650,B1568/S12568,False,1.267807,0.001979,0,10,0.929733,0.024441,0.275456,0.009443,0.318662,0.013736,5523.30,64.70,True
183698,B1478/S12568,False,1.671494,0.001205,0,10,0.999002,0.003155,0.409752,0.005563,0.410563,0.004482,8176.30,69.90,True
183970,B157/S012568,False,1.262358,0.037782,0,10,0.634922,0.057231,0.048764,0.015369,0.119750,0.031675,860.50,43.20,True
184002,B167/S012568,False,1.307446,0.146849,0,10,0.133093,0.037327,0.002406,0.001164,0.116624,0.025949,36.90,8.20,True
184012,B2367/S012568,False,1.506025,0.001045,0,10,0.994327,0.009392,0.408776,0.008010,0.413434,0.006955,8158.60,69.60,True
184408,B346/S3568,False,1.845285,0.001730,0,10,1.000000,0.000000,0.449489,0.003006,0.449489,0.003006,8973.60,70.00,True
184464,B47/S3568,False,1.612706,0.043900,0,10,0.017854,0.039350,0.000065,0.000141,0.007605,0.016903,1.00,1.10,False
184780,B23678/S3568,False,1.668227,0.001337,0,10,1.000000,0.000000,0.441708,0.006575,0.441708,0.006575,8842.60,70.00,True
184976,B47/S03568,False,1.579767,0.090678,0,10,0.086024,0.015398,0.000306,0.000131,0.034575,0.013728,4.70,5.30,False
185186,B1568/S03568,False,1.579591,0.001415,0,10,0.991106,0.010975,0.359939,0.010572,0.366416,0.010446,7177.50,69.30,True
185500,B2347/S13568,False,1.748730,0.001258,0,10,1.000000,0.000000,0.424963,0.005554,0.424963,0.005554,8463.70,70.00,True
185538,B167/S13568,False,1.512022,0.002162,0,10,0.983061,0.011050,0.320311,0.008525,0.331450,0.010851,6402.50,68.90,True
185764,B2578/S13568,False,1.893175,0.001232,0,10,1.000000,0.000000,0.471558,0.003150,0.471558,0.003150,9351.60,70.00,True
185864,B3/S013568,False,1.721615,0.001486,0,10,0.998733,0.003452,0.354981,0.005184,0.355896,0.005804,7049.80,69.80,True
186012,B2347/S013568,False,1.747983,0.001307,0,10,0.998377,0.005133,0.422409,0.006719,0.423757,0.004702,8436.00,69.90,True
186540,B2357/S23568,False,1.851777,0.000845,0,10,1.000000,0.000000,0.451147,0.003933,0.451147,0.003933,8977.20,70.00,True
186888,B3/S023568,False,1.588484,0.001206,0,10,0.994422,0.007670,0.393513,0.008794,0.397928,0.008745,7873.40,69.60,True
187208,B368/S023568,False,1.718732,0.001527,0,10,1.000000,0.000000,0.451006,0.004412,0.451006,0.004412,9008.20,70.00,True
187332,B2678/S023568,False,1.514536,0.003033,0,10,0.970641,0.010909,0.356909,0.009401,0.378663,0.006896,7160.10,67.80,True
187892,B245678/S123568,False,1.527152,0.001534,0,10,0.980542,0.011674,0.313240,0.006306,0.325722,0.004734,6259.70,68.60,True
188204,B2358/S0123568,False,1.748663,0.001368,0,10,1.000000,0.000000,0.443911,0.006371,0.443911,0.006371,8853.90,70.00,True
188368,B4678/S0123568,False,1.799821,0.001648,0,10,0.998377,0.005133,0.420898,0.005437,0.422266,0.005475,8396.30,69.90,True
188610,B167/S4568,False,1.288763,0.001601,0,10,0.909259,0.026728,0.235046,0.009527,0.284194,0.013023,4729.70,63.40,True
188684,B238/S4568,False,1.282842,0.006776,0,10,0.867977,0.021277,0.246241,0.011458,0.326220,0.012693,4948.70,60.40,True
188736,B68/S4568,False,-inf,,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
188896,B5678/S4568,False,0.828908,0.246918,8,10,0.016231,0.051327,0.000241,0.000763,0.008390,0.026532,3.70,1.00,False
189068,B237/S04568,False,1.356612,0.002326,0,10,0.904666,0.031376,0.291587,0.016632,0.355832,0.014640,5871.70,63.40,True
189100,B2357/S04568,False,1.681261,0.001733,0,10,0.997330,0.005250,0.368820,0.007283,0.370806,0.007311,7394.00,69.60,True
189496,B345/S14568,False,1.194863,0.049532,0,10,0.438966,0.172181,0.022020,0.009957,0.090907,0.035255,356.60,28.10,True
189732,B258/S14568,False,1.582342,0.006549,0,10,0.982786,0.011168,0.374303,0.006945,0.387552,0.010901,7477.00,68.90,True
189936,B45678/S14568,False,1.265065,0.002352,0,10,0.926412,0.026649,0.243686,0.008507,0.283948,0.013726,4863.10,65.00,True
190146,B167/S014568,False,1.243608,0.004608,0,10,0.910247,0.033715,0.258766,0.017323,0.311938,0.014118,5201.70,63.70,True
190180,B2567/S014568,False,1.403930,0.002021,0,10,0.965848,0.011525,0.305497,0.008333,0.327333,0.007729,6121.80,67.60,True
190752,B58/S24568,False,1.521021,0.004701,0,10,0.071416,0.071449,0.000372,0.000417,0.032222,0.026426,5.70,4.40,False
190882,B1578/S24568,False,1.555303,0.001930,0,10,0.978339,0.014358,0.379046,0.010663,0.395876,0.006781,7575.60,68.60,True
190932,B24678/S24568,False,1.588907,0.002426,0,10,0.991092,0.008178,0.324573,0.007333,0.330390,0.006147,6475.20,69.30,True
191648,B57/S124568,False,1.429063,0.042981,0,10,0.142832,0.066174,0.001487,0.001069,0.054235,0.031179,22.80,8.80,True
191652,B257/S124568,False,1.645608,0.002108,0,10,0.997329,0.005256,0.383668,0.007416,0.385728,0.007056,7646.40,69.70,True
192100,B256/S0124568,False,1.407749,0.003562,0,10,0.981645,0.015980,0.329907,0.005630,0.342407,0.008319,6662.80,68.60,True
192108,B2356/S0124568,False,1.470164,0.001999,0,10,0.978378,0.011200,0.324328,0.011352,0.338626,0.006800,6495.00,68.50,True
192444,B234578/S0124568,False,1.528775,0.000849,0,10,0.969330,0.016773,0.305643,0.009236,0.325111,0.004776,6077.10,68.00,True
192556,B235/S34568,False,1.458233,0.037753,0,10,0.094902,0.035107,0.001166,0.000507,0.120233,0.046699,17.80,5.80,False
192584,B36/S34568,False,1.395048,0.084864,0,10,0.607202,0.072160,0.045759,0.007183,0.125516,0.027413,742.70,39.90,True
192652,B237/S34568,False,1.304486,0.134968,0,10,0.231493,0.063634,0.007010,0.002789,0.123558,0.025248,107.80,14.80,True
192920,B3478/S34568,False,1.277139,0.004621,0,10,0.826871,0.034158,0.182884,0.012981,0.267040,0.016441,3713.30,57.40,True
193204,B2457/S034568,False,1.554800,0.001346,0,10,0.987671,0.009418,0.316278,0.005161,0.324260,0.008304,6339.40,69.00,True
193388,B23568/S034568,False,1.411215,0.001405,0,10,0.974285,0.010652,0.298587,0.004995,0.314533,0.007676,5989.00,68.00,True
193492,B24678/S034568,False,1.505746,0.002732,0,10,0.958542,0.008953,0.289138,0.006925,0.314480,0.005099,5761.20,67.10,True
193672,B37/S134568,False,1.304697,0.087840,0,10,0.314159,0.125094,0.009267,0.004881,0.095134,0.037810,147.10,20.10,True
193684,B247/S134568,False,1.399566,0.007204,0,10,0.842130,0.033201,0.189145,0.011151,0.266382,0.016984,3817.40,58.90,True
193808,B48/S134568,False,1.434165,0.076133,0,10,0.134716,0.067596,0.002243,0.001285,0.130398,0.070310,34.30,8.30,True
194060,B23/S0134568,False,1.116437,0.047328,0,10,0.037331,0.023018,0.000391,0.000322,0.190252,0.098868,6.00,2.30,False
194396,B23468/S0134568,False,1.463176,0.002137,0,10,0.977879,0.014293,0.305578,0.006804,0.319630,0.011407,6107.60,68.50,True
194536,B35678/S0134568,False,1.380978,0.003007,0,10,0.936171,0.021174,0.244856,0.006545,0.279264,0.008811,4927.00,65.50,True
194664,B356/S234568,False,1.351216,0.003933,0,10,0.911255,0.022325,0.233338,0.008709,0.280920,0.014006,4648.30,63.60,True
194784,B567/S234568,False,1.285530,0.004605,0,10,0.849729,0.029501,0.170902,0.014789,0.236253,0.018220,3396.50,59.30,True
194818,B18/S234568,False,1.162830,0.069944,0,10,0.009739,0.017448,0.000134,0.000137,0.760699,0.389085,2.10,0.60,False
194996,B24578/S234568,False,1.485949,0.001881,0,10,0.980752,0.014009,0.293268,0.007718,0.304833,0.006548,5854.10,68.60,True
195236,B257/S0234568,False,1.554638,0.023541,0,10,0.961735,0.014130,0.295416,0.006733,0.319319,0.009137,5901.60,67.20,True
195808,B567/S1234568,False,1.286346,0.004540,0,10,0.875329,0.033224,0.205482,0.015300,0.267621,0.014080,4114.90,61.00,True
195984,B478/S1234568,False,1.296980,0.063035,0,10,0.705771,0.062539,0.082766,0.014196,0.165760,0.025471,1437.10,46.60,True
196244,B247/S01234568,False,1.376885,0.084124,0,10,0.635342,0.068401,0.055092,0.013053,0.135663,0.031122,922.20,41.90,True
196432,B468/S01234568,False,1.464252,0.002544,0,10,0.960394,0.013831,0.300675,0.005620,0.325920,0.009358,6035.40,67.20,True
196472,B34568/S01234568,False,1.214050,0.005116,0,10,0.553109,0.476305,0.130034,0.111948,0.152982,0.131911,2597.10,38.60,True
196944,B468/S78,False,-inf,,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
197356,B23567/S078,False,1.290740,0.002511,0,10,0.875982,0.016261,0.262534,0.007925,0.341552,0.011507,5278.50,61.40,True
197648,B4/S178,False,0.714240,0.047132,0,10,0.012985,0.018427,0.000078,0.000126,0.050467,0.075797,1.20,0.80,False
197740,B2356/S178,False,1.425259,0.001194,0,10,0.928269,0.017704,0.315215,0.010306,0.365461,0.009609,6337.30,64.90,True
197972,B2468/S178,False,1.796756,0.001299,0,10,0.998377,0.005133,0.403067,0.005302,0.404376,0.005191,8061.80,69.90,True
198724,B26/S278,False,1.509209,0.001862,0,10,0.989999,0.010587,0.333277,0.009388,0.339995,0.007540,6670.30,69.20,True
198744,B346/S278,False,1.487719,0.039722,0,10,0.860713,0.037592,0.094538,0.022605,0.126043,0.026076,1283.30,58.50,True
198808,B347/S278,False,1.458593,0.068060,0,10,0.254628,0.123958,0.001468,0.001101,0.016992,0.011682,13.20,14.90,True
199116,B23678/S278,False,1.301708,0.002557,0,10,0.940912,0.009556,0.326922,0.008716,0.369114,0.014220,6562.70,65.90,True
199144,B35678/S278,False,1.519486,0.010093,0,10,0.119339,0.122203,0.000225,0.000249,0.006516,0.007209,3.50,7.40,True
199488,B68/S0278,False,1.098612,0.000000,0,10,0.022723,0.008382,0.000130,0.000061,0.144000,0.076097,2.00,1.40,False
199492,B268/S0278,False,1.534394,0.001062,0,10,0.988854,0.010295,0.333066,0.007168,0.340543,0.003458,6662.60,69.10,True
199900,B23467/S1278,False,1.217822,0.002623,0,10,0.885669,0.025850,0.279381,0.009324,0.355995,0.017377,5650.40,61.90,True
199948,B238/S1278,False,1.149024,0.002782,0,10,0.714536,0.377150,0.219304,0.116476,0.274273,0.144931,4395.90,50.00,True
199984,B458/S1278,False,1.221840,0.046456,0,10,0.074662,0.037639,0.000561,0.000481,0.065706,0.039359,8.70,4.60,False
200356,B257/S01278,False,1.512964,0.000736,0,10,0.990729,0.010914,0.366895,0.006927,0.373775,0.006368,7313.60,69.30,True
200576,B78/S01278,False,0.023817,0.000745,0,10,0.012985,0.006844,0.000098,0.000055,0.255556,0.277407,1.50,0.80,False
201408,B67/S0378,False,1.386294,0.000000,0,10,0.027592,0.017194,0.000085,0.000062,0.055193,0.044617,1.30,1.70,False
201548,B2368/S0378,False,1.502035,0.001191,0,10,0.991373,0.008069,0.391905,0.004865,0.398754,0.006735,7830.60,69.30,True
201556,B2468/S0378,False,1.969971,0.000956,0,10,1.000000,0.000000,0.464984,0.002666,0.464984,0.002666,9244.00,70.00,True
201620,B2478/S0378,False,1.915647,0.000894,0,10,1.000000,0.000000,0.448722,0.005583,0.448722,0.005583,8955.40,70.00,True
201844,B2456/S1378,False,1.685845,0.002211,0,10,0.985501,0.005696,0.401279,0.005184,0.413106,0.005871,8074.90,68.90,True
202032,B458/S1378,False,1.401494,0.054162,0,10,0.077908,0.034046,0.000456,0.000270,0.055333,0.032017,7.00,4.80,False
202212,B25678/S1378,False,1.786820,0.001553,0,10,0.998377,0.005133,0.424816,0.007066,0.426179,0.005796,8511.00,69.90,True
202440,B367/S01378,False,1.625806,0.008883,0,10,0.907807,0.039404,0.132358,0.014741,0.160382,0.018254,2228.20,62.70,True
203384,B3456/S02378,False,1.159330,0.002516,0,10,0.846308,0.019965,0.243197,0.009973,0.338789,0.013588,4892.90,59.10,True
203504,B4567/S02378,False,1.090840,0.030171,0,10,0.221975,0.044273,0.002751,0.000835,0.053813,0.013957,42.20,13.70,True
203548,B2348/S02378,False,1.136091,0.002820,0,10,0.827215,0.292316,0.270361,0.095473,0.320261,0.114027,5443.40,57.70,True
203860,B246/S12378,False,1.771675,0.001097,0,10,1.000000,0.000000,0.442887,0.005605,0.442887,0.005605,8847.10,70.00,True
204340,B245/S012378,False,1.569972,0.001113,0,10,0.980425,0.007257,0.388215,0.011583,0.403827,0.013383,7755.00,68.60,True
204352,B6/S012378,False,0.526964,0.201729,0,10,0.017854,0.011976,0.000176,0.000131,0.364000,0.338118,2.70,1.10,False
204768,B5678/S012378,False,1.105500,0.055306,0,10,0.059291,0.042282,0.000573,0.000420,0.200734,0.161457,8.70,3.70,False
205448,B37/S0478,False,1.355846,0.158889,0,10,0.107402,0.035012,0.000652,0.000254,0.053809,0.021362,9.90,6.50,True
205452,B237/S0478,False,1.507462,0.001612,0,10,0.975762,0.015635,0.363165,0.005583,0.381416,0.008015,7298.60,68.30,True
205940,B2456/S1478,False,1.655446,0.001390,0,10,0.998377,0.005133,0.424481,0.007470,0.425831,0.005224,8474.00,69.90,True
206540,B2367/S01478,False,1.654921,0.001203,0,10,0.995131,0.010955,0.411559,0.013724,0.415437,0.006739,8232.20,69.70,True
206548,B2467/S01478,False,1.915599,0.000797,0,10,1.000000,0.000000,0.477386,0.002504,0.477386,0.002504,9539.10,70.00,True
206948,B256/S2478,False,1.804612,0.001305,0,10,1.000000,0.000000,0.448828,0.002971,0.448828,0.002971,8960.60,70.00,True
207016,B357/S2478,False,2.001300,0.005919,0,10,0.993227,0.007313,0.139375,0.015597,0.141019,0.016469,1888.70,68.40,True
207176,B368/S2478,False,1.679177,0.023391,0,10,0.260201,0.077107,0.001028,0.000525,0.016414,0.008983,15.20,15.70,True
207492,B27/S02478,False,1.679356,0.001432,0,10,1.000000,0.000000,0.397544,0.005446,0.397544,0.005446,7859.00,70.00,True
208112,B4567/S12478,False,1.460205,0.010216,0,10,0.707749,0.073628,0.020934,0.005695,0.043134,0.019210,265.30,43.60,True
208152,B348/S12478,False,1.625447,0.001317,0,10,0.996754,0.006844,0.420944,0.004976,0.423693,0.005638,8437.00,69.80,True
208548,B257/S012478,False,1.819648,0.001482,0,10,1.000000,0.000000,0.453400,0.007225,0.453400,0.007225,9079.40,70.00,True
209012,B2456/S3478,False,1.537815,0.001528,0,10,0.985241,0.012151,0.379291,0.005304,0.390809,0.010699,7577.90,69.00,True
209400,B345678/S3478,False,1.158379,0.001480,0,10,0.879144,0.018264,0.258356,0.011925,0.333509,0.009068,5198.10,61.40,True
209996,B236/S13478,False,1.600543,0.001366,0,10,0.995131,0.010955,0.419657,0.007030,0.423768,0.005922,8364.60,69.70,True
210260,B2468/S13478,False,1.868849,0.001185,0,10,1.000000,0.000000,0.475157,0.002318,0.475157,0.002318,9468.40,70.00,True
210388,B24678/S13478,False,1.795513,0.002302,0,10,1.000000,0.000000,0.462171,0.005358,0.462171,0.005358,9227.70,70.00,True
210512,B46/S013478,False,1.363844,0.007547,0,10,0.194771,0.043282,0.002138,0.000925,0.054249,0.019101,32.70,12.00,True
210616,B3457/S013478,False,1.417146,0.000890,0,10,0.980273,0.012027,0.373534,0.008708,0.388759,0.012778,7491.60,68.50,True
210836,B2478/S013478,False,1.751348,0.001824,0,10,1.000000,0.000000,0.456999,0.003031,0.456999,0.003031,9109.30,70.00,True
210964,B24/S23478,False,1.531675,0.002744,0,10,0.991003,0.007908,0.392353,0.006516,0.399511,0.008345,7856.00,69.40,True
211876,B2578/S023478,False,1.612498,0.001171,0,10,0.996754,0.006844,0.406999,0.007831,0.409650,0.007846,8169.00,69.80,True
212040,B36/S123478,False,1.493527,0.002365,0,10,0.981462,0.014303,0.374008,0.007564,0.388360,0.013105,7481.60,68.70,True
212932,B2678/S0123478,False,1.141008,0.046505,0,10,0.215011,0.053965,0.006733,0.002644,0.139550,0.046360,103.30,13.20,True
213168,B457/S578,False,-inf,,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
213232,B4567/S578,False,-inf,,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
213796,B258/S0578,False,1.568996,0.001247,0,10,0.990966,0.011596,0.325192,0.003340,0.331181,0.005595,6541.60,69.20,True
214244,B2567/S1578,False,1.620246,0.001415,0,10,0.996754,0.006844,0.365315,0.009299,0.367715,0.010194,7294.80,69.80,True
214672,B47/S01578,False,0.919131,0.083872,0,10,0.048693,0.015303,0.000385,0.000146,0.137751,0.074187,5.90,3.00,False
215072,B5/S2578,False,1.217589,0.082115,0,10,0.014608,0.024734,0.000059,0.000094,0.021826,0.040492,0.90,0.90,False
215188,B247/S2578,False,1.905087,0.001040,0,10,1.000000,0.000000,0.465816,0.003229,0.465816,0.003229,9264.90,70.00,True
215380,B2468/S2578,False,1.974394,0.001151,0,10,1.000000,0.000000,0.479047,0.001382,0.479047,0.001382,9554.80,70.00,True
215448,B3478/S2578,False,1.684415,0.000854,0,10,0.998377,0.005133,0.413027,0.008298,0.414365,0.008062,8251.20,69.90,True
215744,B67/S02578,False,1.098612,0.000000,0,10,0.037331,0.018820,0.000150,0.000076,0.164111,0.295292,2.30,2.30,False
215912,B3568/S02578,False,1.815092,0.004752,0,10,0.969537,0.025121,0.131253,0.024859,0.138511,0.023593,1755.10,66.00,True
216872,B358/S012578,False,1.834478,0.002419,0,10,1.000000,0.000000,0.445118,0.004314,0.445118,0.004314,8878.90,70.00,True
216928,B568/S012578,False,0.574343,0.206371,0,10,0.051939,0.022697,0.000567,0.000300,0.148381,0.103696,8.70,3.20,False
217152,B6/S3578,False,1.533992,0.106839,0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
217284,B267/S3578,False,1.691638,0.002861,0,10,1.000000,0.000000,0.362313,0.005832,0.362313,0.005832,7243.60,70.00,True
217568,B5678/S3578,False,1.459814,0.036612,0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
217924,B268/S03578,False,1.746181,0.001425,0,10,1.000000,0.000000,0.384188,0.003620,0.384188,0.003620,7663.60,70.00,True
218084,B25678/S03578,False,1.810553,0.001891,0,10,1.000000,0.000000,0.453125,0.005051,0.453125,0.005051,9020.20,70.00,True
218120,B3/S13578,False,1.678833,0.018441,0,10,0.613865,0.105350,0.010171,0.002922,0.025904,0.004185,121.90,37.80,True
218280,B357/S13578,False,2.019027,0.001806,0,10,1.000000,0.000000,0.489494,0.004076,0.489494,0.004076,9768.50,70.00,True
218344,B3567/S13578,False,1.906220,0.001722,0,10,1.000000,0.000000,0.469293,0.002708,0.469293,0.002708,9360.80,70.00,True
219416,B348/S23578,False,1.732774,0.001374,0,10,1.000000,0.000000,0.443715,0.006272,0.443715,0.006272,8818.80,70.00,True
221092,B2578/S0123578,False,1.787662,0.001312,0,10,1.000000,0.000000,0.458482,0.005739,0.458482,0.005739,9144.70,70.00,True
221188,B2/S4578,False,1.460730,0.001510,0,10,0.960787,0.016769,0.272378,0.004909,0.295033,0.008700,5456.00,67.40,True
221680,B45678/S4578,False,1.468029,0.002356,0,10,0.871035,0.306449,0.193633,0.069276,0.206602,0.073653,3712.40,61.00,True
221856,B57/S04578,False,0.352549,0.743239,0,10,0.043823,0.035104,0.000091,0.000063,0.046605,0.067167,1.40,2.70,False
222288,B46/S14578,False,0.785855,0.218329,0,10,0.105501,0.059390,0.000339,0.000206,0.018820,0.013479,5.20,6.50,True
222344,B37/S14578,False,1.384356,0.050149,0,10,0.256448,0.057665,0.001625,0.000481,0.025807,0.011594,24.80,15.80,True
222632,B3578/S14578,False,1.828267,0.001743,0,10,1.000000,0.000000,0.391332,0.016444,0.391332,0.016444,7497.80,70.00,True
224136,B378/S024578,False,1.767220,0.002516,0,10,0.983226,0.010965,0.260572,0.022845,0.269597,0.025214,4726.80,68.80,True
225728,B678/S34578,False,1.385671,0.001438,0,10,0.043823,0.033395,0.000333,0.000270,0.073057,0.064106,5.10,2.70,False
226464,B57/S134578,False,1.334983,0.051758,0,10,0.185032,0.102139,0.003123,0.002030,0.081597,0.061633,47.90,11.40,True
226568,B38/S134578,False,1.201012,0.050060,0,10,0.319406,0.103203,0.011439,0.007250,0.105961,0.037548,179.10,19.90,True
226808,B345678/S134578,False,1.400314,0.001250,0,10,0.937502,0.010863,0.231576,0.004324,0.263287,0.006393,4637.50,65.80,True
228248,B3478/S0234578,False,1.376028,0.002712,0,10,0.957239,0.016883,0.300605,0.010398,0.327861,0.007484,6051.00,66.70,True
